business_name,business_phone,email_1,email_2,business_website,sub_types,street,city,state,postal_code,facebook,linkedin
Prairie Central Co-Op Ocoya,+1 815-844-7697,,,https://www.prairiecentralcoop.com/,Grain elevator,12877 E 1233 North Rd,Pontiac,Illinois,61764,https://www.facebook.com/PrairieCentralCoop/?ref=br_tf,
Brownton Cooperative,+1 320-328-4002,,,,Grain elevator,7735 MN-15,Brownton,Minnesota,55312,,
Farmward Co-Op,+1 507-697-6113,info@farmward.net,,http://www.farmward.net/gcloc-138,Grain elevator,320 W 1st St,Morton,Minnesota,56270,https://www.facebook.com/farmwardcoop/,
Prairie Central Co-Op Sunbury,+1 815-584-2051,,,https://www.prairiecentralcoop.com/,Grain elevator,32546 N 2100 E Rd,Dwight,Illinois,60420,https://www.facebook.com/PrairieCentralCoop/?ref=br_tf,
Wheatfield Grain,+1 815-683-2105,,,https://www.wheatfieldgrain.com/markets/cash.php,Grain elevator,400 Jerry Ash Ave,Crescent City,Illinois,60928,,
Central Region Cooperative,+1 507-834-6534,,,http://www.centralregioncoop.com/,"Grain elevator, Feed manufacturer",40 W Park Dr,Gibbon,Minnesota,55335,,
FS Grain,+1 815-453-2431,,,http://easterngrainmarketing.com/,Grain elevator,603 Cartwright Ave,Ashton,Illinois,61006,,
"FS GRAIN, LLC",+1 815-538-3771,,,http://www.fsgrain.com/,Grain elevator,3648 Meridian Rd,Mendota,Illinois,61342,,
"FS GRAIN, LLC.",+1 815-586-4221,,,http://www.fsgrain.com/,Grain elevator,201 Campbell St,Ransom,Illinois,60470,,
Harvest Land Co-Op,+1 507-697-6194,,,,Grain elevator,30833 Ranch Ave,Morton,Minnesota,56270,,
Viterra,+1 402-889-4233,,,https://viterra.us/what-we-do/grower-services/US-locations/Joliet,Grain elevator,1781 Patterson Rd,Joliet,Illinois,60436,,
Ruff Brothers Grain Co,+1 815-854-2211,,,http://www.ruffrail.com/,Grain elevator,204 5th St,Long Point,Illinois,61333,,
Northern Grain Marketing,+1 815-249-6214,,,https://www.northerngrainmarketing.com/markets/cash.php?location_filter=30142&showcwt=1,Grain elevator,300 Railroad Ave,Grand Ridge,Illinois,61325,,
Penny Newman Grain Co Inc,+1 901-758-8422,,,http://www.penny-newman.com/,Grain elevator,9525 Cordova Park Rd,Cordova,Tennessee,38018,,
ADM Growmark,+1 309-699-9581,,,https://www.agprices.com/elevator/adm-mankato-mn-afc1aabe0033062482488e8e71a1cd29,Grain elevator,910 Wesley Rd,Creve Coeur,Illinois,61610,,
Congerville Grain,+1 309-448-2311,,,,Grain elevator,101 Washington St,Congerville,Illinois,61729,,
Burtonview Co-Op,+1 217-732-7949,burtcoop@speednet.com,,http://www.burtcoop.com/,Grain elevator,601 IL-10 Unit B,Lincoln,Illinois,62656,,
"AgRail, LLC",+1 309-828-8600,,,https://www.agrail.com/,Grain elevator,901 Roundhouse Dr,Bloomington,Illinois,61701,,
Guadalupe Grain Inc,+1 830-379-2542,,,,Grain elevator,390 Cordova Rd,Seguin,Texas,78155,,
K-C Grain,+1 512-398-2325,,,,Grain elevator,805 N Pecos St,Lockhart,Texas,78644,,
Rock River Lumber & Grain Co,+1 815-438-6155,info@rockriverag.com,,http://www.rockriverag.com/,Grain elevator,2752 Luther Rd,Tampico,Illinois,61283,,
Cargill Inc,+1 219-787-8613,,,http://www.cargill.com/,Grain elevator,6640 Ship Dr,Portage,Indiana,46368,,
"FS GRAIN, LLC",+1 815-496-9421,,,http://www.fsgrain.com/,Grain elevator,3807 E 2276th Rd,Serena,Illinois,60549,,
The Andersons,,,,https://www.andersonsgrain.com/locations/tx/houston/,Grain elevator,1500 S Main St,Galena Park,Texas,77547,,
Penny Newman Grain Co,+1 209-466-5446,,,http://www.penny-newman.com/,Grain elevator,1805 Harbor St,Stockton,California,95203,,
Dearwester Grain Services,+1 217-894-6561,frankw@dgsinc.net,andrewg@dgsinc.net,https://www.dearwestergrain.com/,Grain elevator,105 Marion St,Clayton,Illinois,62324,https://www.facebook.com/dearwestergrain,
Dearwester Grain Services Inc,+1 217-696-4491,frankw@dgsinc.net,andrewg@dgsinc.net,https://www.dearwestergrain.com/,Grain elevator,2473 N 2700th Ave,La Prairie,Illinois,62346,https://www.facebook.com/dearwestergrain,
Oconee Grain & Fertilizer Co,+1 217-539-4288,,,,Grain elevator,1st & Chestnut St,Oconee,Illinois,62553,,
Consolidate Grain & Barge Co.,,,,https://www.cgbgrain.com/,Grain elevator,1500 River Grain Rd,Mayersville,Mississippi,39113,,
Harvest States Co-Op,+1 563-326-3581,,,,Grain elevator,6603 S Concord St,Davenport,Iowa,52802,,
Brooklyn Elevator Co Guernsey,+1 319-685-4671,,,,Grain elevator,201 Cleveland St,Guernsey,Iowa,52221,,
Heartland Co-Op,+1 641-522-7521,,,https://www.heartlandcoop.com/pages/custom.php?id=167,Grain elevator,210 W Front St,Brooklyn,Iowa,52211,,
Heartland Co-Op,+1 319-525-2311,,,https://www.heartlandcoop.com/,Grain elevator,201 Vine St,Hartwick,Iowa,52232,,
Mid-Iowa Grain Inspection Inc,+1 319-363-0239,monte.tudahl@miginspection.com,mike.carter@miginspection.com,http://www.miginspection.com/,Grain elevator,5435 Waconia Ln SW,Cedar Rapids,Iowa,52404,,
Cargill Inc. 1340,+1 319-399-4173,,,,Grain elevator,1110 12th Ave SW,Cedar Rapids,Iowa,52404,,
Exporter Elevator Co,+1 319-698-2515,,,,Grain elevator,102 Cedar St,West Chester,Iowa,52359,,
"Farmers Elevator & Exchange, Inc.",+1 319-656-2285,,,http://www.farmerseande.com/,Grain elevator,126 E Ave,Kalona,Iowa,52247,,
Heartland Co-Op,+1 319-662-4100,,,https://www.heartlandcoop.com/,Grain elevator,573 7th Ave,Conroy,Iowa,52220,,
Buffalo Bay Grain Inc.,+1 319-435-2163,,,,Grain elevator,108 S Railroad St #9787,Coggon,Iowa,52218,,
River Valley Co-Op,+1 563-282-9618,,,https://www.rivervalleycoop.com/,Grain elevator,106 1st Ave,Donahue,Iowa,52746,,
W C Gretter & Sons Inc,+1 641-635-2174,wcgretter@iowatelecom.net,,https://wcgretterandsons.wordpress.com/,Grain elevator,209 Main St,Harper,Iowa,52231,,
Bill Murray Grain Services Inc,+1 563-926-2240,,,,Grain elevator,122 SE 1st St,Hopkinton,Iowa,52237,,
Bieri Grain Co,+1 319-726-3791,mbieri@biericorps.com,sbieri@biericorps.com,http://www.bierigrain.com/,Grain elevator,170 N Cherry St,Letts,Iowa,52754,,
Bennett Grain,+1 563-893-2425,sales@bennett-equipment.com,,https://bennett-equipment.com/,Grain elevator,101 Main St,Bennett,Iowa,52721,https://www.facebook.com,https://www.linkedin.com/
New Century FS Inc,+1 641-236-3117,,,https://www.newcenturyfs.com/,Grain elevator,100 Pine St,Garrison,Iowa,52229,,
Kat's Grain Inc,+1 319-653-3520,elaine.shein@dtn.com,snapshoteditors@dtn.com,http://www.katsgrain.com/,Grain elevator,219 N Marion Ave,Washington,Iowa,52353,,
Fagen Elevator Inc,+1 641-636-3089,,,,Grain elevator,426 E Broadway Ave,Keota,Iowa,52248,,
Heartland Co-Op,+1 319-454-6411,,,https://www.heartlandcoop.com/,Grain elevator,409 Locust St NE,Blairstown,Iowa,52209,,
Rex Feed & Elevator Co,+1 563-941-5385,,,,Grain elevator,81 Main St,Lowden,Iowa,52255,,
Agri-Way Partners L.L.C.,+1 319-338-2280,,,http://www.agriwaypartners.com/,Grain elevator,2144 Old Hwy 218 S,Iowa City,Iowa,52246,https://www.facebook.com/AgriWayPartners/?ref=br_rs,
Gavilon Grain LLC,+1 563-927-5040,,,,Grain elevator,401 Gordon St,Masonville,Iowa,50654,,
Frontier Cooperative,+1 402-789-2335,,,http://frontiercooperative.com/,Grain elevator,,Greenwood,Nebraska,68366,,
Heck & Sons Co,+1 402-341-6666,,,https://www.ejheck.com/,Grain elevator,1625 S 13th St,Omaha,Nebraska,68108,,
Nebraska Grain Futures & Options LLC,+1 402-423-3500,,,,Grain elevator,6045 Stable Ln,Lincoln,Nebraska,68523,,
Gavilon Grain LLC/beans/Flat storage,+1 402-874-7000,,,,Grain elevator,2201 23rd Ave,Nebraska City,Nebraska,68410,,
West Plains Llc,+1 877-558-0797,,,https://www.westplainsco.com/,Grain elevator,14238 Hillsdale Cir,Omaha,Nebraska,68137,,
Farmers Cooperative Co,+1 402-264-3385,,,,Grain elevator,122 Main St,Talmage,Nebraska,68448,,
Farmers Cooperative Co,+1 402-848-2381,,,https://www.frontiercooperative.com/,Grain elevator,333 Main St,Sterling,Nebraska,68443,,
Bruno Co-Op Grain Association,+1 402-543-2226,feedback@frontiercooperative.com,,https://www.frontiercooperative.com/locations/bruno,Grain elevator,402 2nd St,Bruno,Nebraska,68014,https://www.facebook.com/frontiercooperative?fref=ts,https://www.linkedin.com/company/frontier-cooperative
Farmers Union Co-Op,+1 402-663-5171,,,,Grain elevator,313 N Railway St,Prague,Nebraska,68050,,
Frontier Cooperative,+1 402-856-3845,,,https://www.frontiercooperative.com/,Grain elevator,405 Main St,Brock,Nebraska,68320,,
ADM BEAN PROCESSING,+1 402-464-9131,,,,Grain elevator,5400 N Cotner Blvd,Lincoln,Nebraska,68507,,
ADM Milling & Elevator Co,+1 402-477-4161,,,http://adm.com/,Grain elevator,540 South St,Lincoln,Nebraska,68502,,
Midwest Farmers Co-Op,+1 402-234-2515,,,,Grain elevator,219 Manley Ln,Manley,Nebraska,68403,,
Midwest Farmers Co-Op,+1 402-867-3486,,,,Grain elevator,417 Railroad St,Murdock,Nebraska,68407,,
Farmers Co-Op,+1 800-473-4579,,,https://www.farmersco-operative.com/,"Grain elevator, Agricultural cooperative",1305 Broad St,Martell,Nebraska,68404,,
Frontier Cooperative,+1 402-780-5820,,,http://frontiercooperative.com/,Grain elevator,100-398 B St,Palmyra,Nebraska,68418,,
Heartland Cooperative,+1 712-485-8080,,,https://www.heartlandcoop.com/,Grain elevator,501 Front St,Neola,Iowa,51559,,
Frontier Cooperative Co,+1 402-642-5861,,,https://www.frontiercooperative.com/,Grain elevator,335 N Pine St,Weston,Nebraska,68070,,
Midwest Farmers Co-Op,+1 402-275-3725,,,,Grain elevator,304 Maiden Ln,Avoca,Nebraska,68307,,
Krumel Grain & Storage,+1 402-443-4255,,,,Grain elevator,1548 Co Rd 16,Wahoo,Nebraska,68066,,
Chatton Elevator Inc,+1 217-696-4491,,,,Grain elevator,2473 N 2700th Ave,La Prairie,Illinois,62346,,
Hanmann Milling Co,+1 920-837-2275,,,,Grain elevator,106 Main St,Casco,Wisconsin,54205,,
Maribel Grain Co,+1 920-863-2289,maribelgrain@baycomwi.com,,http://www.maribelgrain.com/,Grain elevator,14909 N Maribel Rd,Maribel,Wisconsin,54227,,
Zen-Noh Grain Corporation,+1 225-562-3571,,,https://www.zgcusa.com/,Grain elevator,8886 LA-44,Convent,Louisiana,70723,,
Prairie Grain Partners LLC,+1 320-669-7577,scohrs@prairiegrainpartners.com,dsmith@prairiegrainpartners.com,https://www.prairiegrainpartners.com/,Grain elevator,1220 County Rd,Clarkfield,Minnesota,56223,https://www.facebook.com/PGPLLCClarkfield,
Patriot Grain LLC,+1 651-247-2299,,,,Grain elevator,134 S Morningside Dr,Le Sueur,Minnesota,56058,,
Prairie Grain Partners LLC,+1 320-855-2262,scohrs@prairiegrainpartners.com,dsmith@prairiegrainpartners.com,https://www.prairiegrainpartners.com/,Grain elevator,MN-275,Boyd,Minnesota,56218,https://www.facebook.com/PGPLLCClarkfield,
Nexus,+1 507-582-3641,ddavis@nexus.coop,mruggles@nexus.coop,https://www.nexus.coop/,Grain elevator,13 Commerce St SW,Adams,Minnesota,55909,http://www.facebook.com/NexusCooperative,http://www.linkedin.com/company/nexuscooperative
Melvern Elevator,+1 785-549-3513,,,,Grain elevator,402 Emporia St,Melvern,Kansas,66510,,
Fairview Mills - Topeka,+1 785-235-5381,,,https://www.jsixenterprises.com/services/storage-and-distribution/,Grain elevator,2300 NW Menoken Rd,Topeka,Kansas,66618,,
Beachner Grain Inc,+1 620-939-4944,,,https://www.beachnergrain.com/,Grain elevator,611 Clay St,Bronson,Kansas,66716,,
"Murphy Agri, LLC",+1 620-256-6233,,,,Grain elevator,350 W Sac and Fox St,Lebo,Kansas,66856,,
Bunge North America,+1 225-473-1468,,,https://www.bungenorthamerica.com/,Grain elevator,3027 LA-75,Darrow,Louisiana,70725,,
Lone Star Grain,+1 254-657-8139,lsg@lonestargrain.com,,http://lonestargrain.com/,Grain elevator,101 S Farmers St,Holland,Texas,76534,,
Lone Star Grain,+1 979-364-2523,lsg@lonestargrain.com,,https://lonestargrain.com/locations/,Grain elevator,8778 FM 1644,Calvert,Texas,77837,,
Southwest Grain Co,+1 956-487-5227,jim.hauck@chsinc.com,brian.fadness@chsinc.com,https://www.chssouthwestgrain.com/grain/cash-bids/,Grain elevator,1698 Chapparral St,Rio Grande City,Texas,78582,https://www.facebook.com/chssouthwestgrain,https://www.linkedin.com/company/chs
GrainPak - A Division of Faithway Alliance,+1 256-486-2409,,,,Grain elevator,1305 Railroad Ave,Guntersville,Alabama,35976,,
Perdue AgriBusiness - Lothian Grain Elevator,+1 301-627-5100,spencer.miller@perdue.com,grain@perdue.com,http://www.perdueagribusiness.com/,Grain elevator,6272 Southern Most Rd,Lothian,Maryland,20711,,
Henderson Feed & Grain,+1 417-345-6191,,,,Grain elevator,51 Heritage Rd,Elkland,Missouri,65644,,
AG Forte LLC,+1 417-246-5825,,,,Grain elevator,251 Lawrence 2075,La Russell,Missouri,64848,,
Jasper Grain Inc,+1 417-394-2156,,,http://www.deangrain.com/,Grain elevator,308 W Morrison Ave,Jasper,Missouri,64755,,
M&L Commodities,+1 209-599-7575,,,http://www.mandldivisions.com/,Grain elevator,707 Cromwell Ave,Stockton,California,95203,,
White Oak Grain,+1 843-365-6684,,,,Grain elevator,5664 New Dawn Ln,Conway,South Carolina,29526,,
Cargill Milling Inc,+1 310-631-5066,,,https://www.cargill.com/,Grain elevator,2800 Lynwood Rd,Lynwood,California,90262,,
Bunge Grain,+1 870-523-6526,,,,Grain elevator,19100 AR-367,Newport,Arkansas,72112,,
Producers Rice Mill Inc,+1 870-674-2596,,,https://www.producersrice.com/,Grain elevator,3156 AR-276,DeWitt,Arkansas,72042,,
Holden Conner Seed & Grain Inc,+1 870-523-2825,,,,Grain elevator,150 Jackson 43,Newport,Arkansas,72112,,
Consolidated Grain and Barge Co.,+1 870-575-1500,,,https://www.cgbgrain.com/,Grain elevator,8900 Trulock Bay Rd,Sherrill,Arkansas,72152,,
Agrex Inc,+1 334-262-6051,,,https://www.agrexinc.com/,Grain elevator,300 State Dock Rd,Montgomery,Alabama,36104,,
Andersons Plant Nutrient,+1 765-564-6130,,,,Grain elevator,3324 S Co Rd 325 E,Logansport,Indiana,46947,,
Johnson Grain Co,+1 417-667-6006,,,,Grain elevator,901 E Hickory St,Nevada,Missouri,64772,,
D & M Community Grain,+1 254-985-2373,,,,Grain elevator,125 Airville Rd,Temple,Texas,76501,,
Scoular,+1 843-805-7800,,,https://utah.scoular.com/cbloc-1939,Grain elevator,400 Long Point Rd,Mt Pleasant,South Carolina,29464,,
Rudy Inc Grain Plant,+1 937-473-2069,,,,Grain elevator,,Covington,Ohio,45318,,
Peoples Grain Co Inc,+1 843-558-2521,,,,Grain elevator,103 College St,Hemingway,South Carolina,29554,,
ALCIVIA - Belleville Grain,+1 608-819-3350,,,https://www.alcivia.com/wisconsin-grain-services/?utm_source=Organic&utm_medium=GMB&utm_term=Belleville+Grain,"Grain elevator, Agricultural service, Agricultural cooperative",321 5th Ave,Belleville,Wisconsin,53508,,
Gilbertson Feed & Grain Inc,+1 507-645-7972,,,https://www.nerstrandag.com/about/,Grain elevator,415 Main St,Nerstrand,Minnesota,55053,https://www.facebook.com/NerstrandAgriCenter,
Juda Grain Inc,+1 608-897-8588,,,,Grain elevator,9601 WI-104,Brodhead,Wisconsin,53520,,
Mountain View Co-op Collins Elevator,+1 406-753-2530,,,http://www.mountainviewcoop.com/,Grain elevator,995 24th Rd NE,Dutton,Montana,59433,,
Jonesboro Grain Dryer,+1 870-933-1169,,,,Grain elevator,216 S Gee St,Jonesboro,Arkansas,72401,,
Consolidated Grain and Barge Co.,+1 870-338-6781,,,https://www.cgbgrain.com/,Grain elevator,101 Arkansas St,Helena,Arkansas,72342,,
US Federal Grain Inspection,+1 225-562-3987,,,,Grain elevator,8886 LA-44,Convent,Louisiana,70723,,
Consolidated Grain and Barge Co.,+1 870-338-6781,,,https://www.cgbgrain.com/,Grain elevator,8650 Phillips Rd 300,Helena,Arkansas,72342,,
Producers Rice Mill Inc,+1 870-674-2381,,,https://www.producersrice.com/,Grain elevator,2790 Old Hwy 63,Tyronza,Arkansas,72386,,
Riceland Foods Inc,+1 870-684-2217,,,https://www.riceland.com/,Grain elevator,137 Ewen St,Weiner,Arkansas,72479,,
Viserion Grain Osceola,+1 870-563-2633,,,https://www.viseriongrain.com/,Grain elevator,2250 HWY 198 E,Osceola,Arkansas,72370,,
Batesville Grain & Fertilizer,+1 573-967-3363,,,,Grain elevator,7721 MO-51,Broseley,Missouri,63932,,
Riceland Foods Inc,+1 870-256-4125,,,https://www.riceland.coop/,Grain elevator,708 AR-11,Des Arc,Arkansas,72040,,
Riceland Foods Inc,+1 870-259-3244,,,https://www.riceland.com/,Grain elevator,755 Main St,Knobel,Arkansas,72435,,
Riceland Foods Inc,+1 870-934-3003,,,https://www.riceland.com/,Grain elevator,6854 State Hwy 956,Weiner,Arkansas,72479,,
Evans Grain,+1 801-476-0277,,,,Grain elevator,1168 Edgewood Dr suite b,Ogden,Utah,84403,,
Consolidated Grain and Barge Co. (CGB),+1 601-638-9967,,,https://www.cgbgrain.com/,Grain elevator,1716 Levee St,Vicksburg,Mississippi,39180,,
Camco Elevator Co,+1 903-255-4845,,,,Grain elevator,4534 Summerhill Rd,Texarkana,Texas,75503,,
W F Ware Co,+1 270-466-5628,,,https://www.wfware.com/,Grain elevator,125 4th St,Trenton,Kentucky,42286,,
Perdue AgriBusiness - Livermore Feed Mill and Grain Elevator,+1 270-278-8620,spencer.miller@perdue.com,grain@perdue.com,http://www.perdueagribusiness.com/,"Grain elevator, Feed manufacturer",101 KY-2110,Livermore,Kentucky,42352,,
Mayfield Grain,+1 270-382-2112,,,http://www.mayfieldgrain.com/,Grain elevator,2559 KY-94,Wingo,Kentucky,42088,,
Perdue AgriBusiness - Hopkinsville Grain Elevator,+1 270-466-5555,spencer.miller@perdue.com,grain@perdue.com,http://www.perdueagribusiness.com/,Grain elevator,1601 S Campbell St,Hopkinsville,Kentucky,42240,,
ASR Grain Company,+1 704-300-0128,,,,Grain elevator,1514 New House Rd,Shelby,North Carolina,28150,,
Viterra US,+1 515-697-4410,,,https://www.viterra.us/,Grain elevator,300 N Osage St,Creston,Iowa,50801,,
Helena Chemical Co,+1 940-592-4161,,,,Grain elevator,2062 FM 368,Iowa Park,Texas,76367,,
Adrian Grain & Feed Inc,+1 419-396-3388,,,,Grain elevator,8049 County Rd 59,Adrian,Ohio,43316,,
"Farm Elevator, a division of Mennel",+1 419-294-3078,farmelevator@mennel.com,,https://mennel.com/locations/farm,Grain elevator,7275-6601 C-47,Upper Sandusky,Ohio,43351,https://www.facebook.com/MennelMilling,https://www.linkedin.com/company/the-mennel-milling-company
Citrus Co Prop Elevator Line,+1 352-726-6462,,,,Grain elevator,210 N Apopka Ave,Inverness,Florida,34450,,
Interstate Commodities Inc,+1 518-272-7212,,,,Grain elevator,7 Madison St,Troy,New York,12180,,
Cargill Inc,,,,http://cargill.com/,Grain elevator,100 Grain St,Albany,New York,12202,,
Adm,+1 518-828-4691,,,,"Grain elevator, Animal feed store",,Hudson,New York,12534,,
George's feedmill,+1 479-927-7000,,,https://www.georgesinc.com/,Grain elevator,300-348 W Robinson Ave,Springdale,Arkansas,72764,,
Claypool Grain Inc.,+1 417-884-2323,,,,Grain elevator,400 W Main St,Sheldon,Missouri,64784,,
Statesboro Grain,+1 912-764-6451,,,,"Grain elevator, Store",550 Mathews Rd,Statesboro,Georgia,30458,,
Collwest Grain,+1 724-201-4230,,,,Grain elevator,2 Robinson Plaza,Pittsburgh,Pennsylvania,15205,,
National Plant Lease Corporation,+1 407-423-5050,,,,Grain elevator,3093 Caruso Ct #10,Orlando,Florida,32806,,
Quality Grain L.L.C.,+1 903-476-5501,,,,Grain elevator,118 N East St,Sherman,Texas,75090,,
Dressler Grain Co,+1 217-537-3638,,,,Grain elevator,204 Washington St,Donnellson,Illinois,62019,,
NORAG LLC,+1 816-452-2293,,,http://www.norag-us.com/,Grain elevator,4801 NE Birmingham Rd,Kansas City,Missouri,64117,,
Shay Grain Co,+1 816-531-5320,,,,Grain elevator,4420 Madison Ave,Kansas City,Missouri,64111,,
Adm Growmark,+1 816-231-1014,,,,Grain elevator,6900 Scarritt Ave,Kansas City,Missouri,64123,,
Ceres Midland,+1 765-922-7474,bettcmi@comteck.com,kenny@ceresmidland.com,http://www.ceresmidland.com/,Grain elevator,110 N Main St,Swayzee,Indiana,46986,,
Deatsman Grain Farm,+1 574-453-4470,,,,Grain elevator,1213 E Armstrong Rd,Leesburg,Indiana,46538,,
Consolidated Grain and Barge Co. (CGB),+1 260-837-2900,,,https://www.cgbgrain.com/,"Grain elevator, Agricultural service",4743 Co Rd 28,Waterloo,Indiana,46793,,
Ag Plus-Edgerton Grain,+1 260-632-4284,,,https://www.agplusinc.com/,Grain elevator,1519 Everson Rd,Woodburn,Indiana,46797,,
Columbia Grain,+1 406-388-1828,,,https://columbiagrain.com/,Grain elevator,110 Northern Pacific Ave,Belgrade,Montana,59714,,
The Andersons (Greenleaf),+1 208-649-5296,,,https://www.andersonsgrain.com/locations/id/greenleaf/,Grain elevator,20888 Van Slyke Rd,Greenleaf,Idaho,83626,,
United Grain Corporation - Notus,,,,http://unitedgrain.com/,Grain elevator,239 Elgin St,Notus,Idaho,83656,,
Adm,+1 585-346-2311,,,,Grain elevator,3401 Rochester Rd,Lakeville,New York,14480,,
Wheatfield Grain Co,+1 219-956-3151,jritzma@wheatfieldgrain.com,sklump@wheatfieldgrain.com,http://www.wheatfieldgrain.com/,"Grain elevator, Agricultural service",147 Railroad St,Wheatfield,Indiana,46392,,
F R Orr Grain Co,+1 815-472-6160,,,,Grain elevator,4630 N 18000E Rd,Momence,Illinois,60954,,
Prairie Creek Grain Co.,,,,http://www.pcgrain.com/,Grain elevator,503 Railroad Ave,Momence,Illinois,60954,,
Albion Grain Elevator PNW,+1 509-332-3316,,,http://www.pnw.coop/,Grain elevator,310 S D St,Albion,Washington,99102,,
Rosalia Producers,+1 509-533-5261,,,,Grain elevator,6109 E Desmet Ave,Spokane Valley,Washington,99212,,
Whitman County Growers Inc,+1 509-878-1832,,,,Grain elevator,352 Fallon Rd,Palouse,Washington,99161,,
Pine City Elevator PNW,+1 509-569-3745,,,https://www.pnw.coop/cbloc-1400,Grain elevator,9402 Pine City-Malden Rd,Rosalia,Washington,99170,,
McCoy Elevator PNW,+1 509-523-2074,,,https://www.pnw.coop/,Grain elevator,5111 WA-271,Rosalia,Washington,99170,https://www.facebook.com/PNWFCINC/,
Primeland Co-Op,+1 208-924-5281,beau.magnuson@chsinc.com,sean.murphy3@chsinc.com,https://www.chsprimeland.com/,Grain elevator,15 E Main Ave,Spokane,Washington,99202,https://www.facebook.com/chsprimeland/,https://www.linkedin.com/company/chs
Steptoe Grain Elevator PNW,+1 509-397-3298,,,http://www.pnw.coop/cbloc-1231,Grain elevator,Inland Rd,Diamond,Washington,99111,,
Almota Elevator Co Inc,,news1@almotagrain.com,,https://www.almotagrain.com/,Grain elevator,401 Almota Docks Rd,Colfax,Washington,99111,,
Northwest Grain Growers,+1 509-525-6510,,,http://nwgrgr.com/,Grain elevator,7394 WA-23,St John,Washington,99171,,
Manning Grain Elevator PNW,+1 509-397-2619,,,http://www.pnw.coop/,Grain elevator,2501 Manning Rd,Colfax,Washington,99111,,
Rosalie Elevator PNW,+1 509-523-5061,,,https://www.pnw.coop/cbloc-1404,Grain elevator,205 W 3rd St,Rosalia,Washington,99170,,
Reardan Grain Growers Inc,+1 509-796-4141,info@highlinegrain.com,,https://highlinegrain.com/cbloc-688,Grain elevator,125 N Aspen St,Reardan,Washington,99029,,
Spangle Elevator PNW,+1 509-245-3218,,,https://www.pnw.coop/cbloc-1402,Grain elevator,125 E 7th St,Spangle,Washington,99031,,
Northwest Grain Growers,+1 509-648-3316,,,http://nwgrgr.com/,Grain elevator,4 N Pk St,St John,Washington,99171,,
Oakesdale Grain Growers,+1 509-635-1486,,,http://www.pnw.coop/,Grain elevator,202 WA-27,Garfield,Washington,99130,,
Central Washington Grain,+1 509-345-2521,,,,Grain elevator,174 Urquhart Ave,Krupp,Washington,98832,,
Palouse Grain Growers Inc,+1 509-878-1621,grain@palouse.com,,http://www.palousegrain.com/,Grain elevator,110 W Main St,Palouse,Washington,99161,,
Steptoe Crib Elevator PNW,,,,http://www.pnw.coop/,Grain elevator,92 Steptoe St,Colfax,Washington,99111,,
Farmington Elevator PNW,+1 509-287-2321,,,https://www.pnw.coop/cbloc-1413,Grain elevator,"S, 502 1st St",Farmington,WA,99128,,
Colfax North Elevator PNW,+1 509-397-2102,,,https://www.pnw.coop/cbloc-1217,Grain elevator,125 W Walla Walla Hwy,Colfax,Washington,99111,,
Ag Valley Co-op: Grain Location,+1 308-493-5690,,,http://www.agvalley.com/,"Grain elevator, Fuel supplier",107 Tower Ave,Holbrook,Nebraska,68948,,
Heartland Cooperative,+1 641-478-3296,,,https://www.heartlandcoop.com/,Grain elevator,3119 290th St,Gilman,Iowa,50106,,
Heartland Co-Op & Elevator,+1 515-677-2287,,,,Grain elevator,2267 187th Rd,Minburn,Iowa,50167,,
Prairie Land Co-Op,+1 641-486-5314,,,,Grain elevator,302 East St,Union,Iowa,50258,,
Heartland Cooperative,+1 641-526-8236,,,https://www.heartlandcoop.com/,Grain elevator,125 High St,Kellogg,Iowa,50135,,
Smithfield Grain,+1 660-748-7182,,,http://www.smithfieldgrain.com/,Grain elevator,2206 Co Rd S26,Allerton,Iowa,50008,,
Heartland Co-Op,+1 515-966-2349,,,https://www.heartlandcoop.com/,Grain elevator,204 E Hancock St,Runnells,Iowa,50237,,
Heartland Co-Op,+1 641-498-7495,,,https://www.heartlandcoop.com/,Grain elevator,102 S Main St,Gilman,Iowa,50106,,
Mid-Iowa Cooperative Haverhill,+1 641-475-3221,,,https://www.midiowacoop.com/,Grain elevator,2 Main St,Haverhill,Iowa,50120,,
Heartland Cooperative,+1 641-482-3206,,,https://www.heartlandcoop.com/,Grain elevator,410 5th Ave,Melbourne,Iowa,50162,,
Heartland Cooperative,+1 641-623-5727,,,https://www.heartlandcoop.com/,Grain elevator,507 E Washington St,Montezuma,Iowa,50171,,
Mid-Iowa Cooperative Green Mountain,+1 641-474-2293,,,https://www.midiowacoop.com/,"Grain elevator, Store",502 Green Mountain Rd,Green Mountain,Iowa,50632,,
AG Vantage FS,+1 319-824-5254,,,,Grain elevator,1001 A Ave,Grundy Center,Iowa,50638,,
United Cooperative,+1 515-539-4205,,,,Grain elevator,330 Railway Ave,Kamrar,Iowa,50132,,
Ewing Enterprises Inc,+1 641-876-2444,,,,Grain elevator,604 Depot St,Clio,Iowa,50052,,
Heartland Cooperative,+1 515-383-4345,,,https://www.heartlandcoop.com/,Grain elevator,315 S Water St,Cambridge,Iowa,50046,,
GSF / Ag STAR,+1 877-856-0060,,,,Grain elevator,103 S Madison St UNIT A,Prairie City,Iowa,50228,,
Farmers Cooperative,+1 515-899-2101,,,https://www.radcliffecoop.com/,Grain elevator,109 Isabella St,Radcliffe,Iowa,50230,,
